"2017-12-01 00:00:00",5,0
"2017-12-06 00:00:00",0,3
"2017-12-10 00:00:00",3,0
"2017-12-11 00:00:00",2,0
"2017-12-15 00:00:00",2,2
"2017-12-16 00:00:00",6,0
"2017-12-20 00:00:00",0,1
"2017-12-29 00:00:00",0,11
"2017-12-30 00:00:00",1,0
"2017-12-31 00:00:00",2,0
"2018-01-01 00:00:00",4,0
"2018-01-02 00:00:00",3,0
"2018-01-04 00:00:00",0,1
"2018-01-05 00:00:00",2,0
"2018-01-10 00:00:00",1,0
"2018-01-11 00:00:00",0,4
"2018-01-12 00:00:00",7,0
"2018-01-13 00:00:00",7,0
"2018-01-14 00:00:00",4,0
"2018-01-15 00:00:00",3,0
"2018-01-19 00:00:00",0,5
"2018-01-26 00:00:00",2,0
"2018-01-29 00:00:00",2,0
"2018-01-30 00:00:00",3,0
"2018-01-31 00:00:00",1,2
"2018-02-02 00:00:00",2,0
"2018-02-03 00:00:00",1,0
"2018-02-06 00:00:00",2,0
"2018-02-07 00:00:00",1,0
"2018-02-08 00:00:00",0,3
"2018-02-09 00:00:00",0,13
"2018-02-12 00:00:00",1,0
"2018-02-16 00:00:00",2,0
"2018-02-18 00:00:00",2,0
"2018-02-20 00:00:00",3,2
"2018-02-21 00:00:00",3,0
"2018-02-23 00:00:00",0,2
"2018-03-01 00:00:00",2,0
"2018-03-02 00:00:00",2,0
"2018-03-03 00:00:00",3,0
"2018-03-06 00:00:00",0,1
"2018-03-07 00:00:00",0,3
"2018-03-09 00:00:00",0,2
"2018-03-10 00:00:00",2,0
"2018-03-13 00:00:00",1,0
"2018-03-15 00:00:00",1,1
"2018-03-16 00:00:00",1,0
"2018-03-20 00:00:00",1,0
"2018-03-25 00:00:00",1,0
"2018-03-26 00:00:00",1,0
"2018-03-29 00:00:00",2,0
"2018-03-30 00:00:00",1,0
"2018-04-01 00:00:00",0,2
"2018-04-02 00:00:00",1,0
"2018-04-03 00:00:00",2,0
"2018-04-04 00:00:00",2,0
"2018-04-05 00:00:00",1,0
"2018-04-06 00:00:00",2,0
"2018-04-08 00:00:00",1,0
"2018-04-09 00:00:00",1,0
"2018-04-10 00:00:00",2,0
"2018-04-11 00:00:00",2,1
"2018-04-16 00:00:00",2,0
"2018-04-17 00:00:00",2,0
"2018-04-18 00:00:00",3,0
"2018-04-22 00:00:00",2,0
"2018-04-25 00:00:00",2,0
"2018-04-27 00:00:00",2,5
"2018-05-04 00:00:00",0,4
"2018-05-05 00:00:00",0,7
"2018-05-08 00:00:00",0,5
"2018-05-14 00:00:00",0,4
"2018-05-15 00:00:00",2,0
"2018-05-18 00:00:00",0,1
"2018-05-20 00:00:00",1,0
